timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
1491251934,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491251936,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491253216,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491253218,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491253365,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491253366,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491253529,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491253530,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491307267,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491307267,35646,35654,45423,35654,3,0.00022133038226156983,0.005125740829729297,2.445094806577171,0.0072407034498011
1491307272,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491307272,35646,35654,45423,35654,3,0.00022133038226156983,0.005125740829729297,2.445094806577171,0.0072407034498011
1491307652,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491307652,35646,35654,45423,35654,3,0.00022133038226156983,0.005125740829729297,2.445094806577171,0.0072407034498011
1491307655,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491307655,35646,35654,45423,35654,3,0.00022133038226156983,0.005125740829729297,2.445094806577171,0.0072407034498011
1491312013,34634,1955,35447,1955,3,0.00019733070225730324,0.00016017940092904052,-0.018888811913508337,0.5075350976251012
1491312013,34634,1955,35571,1955,3,1.8666417781096245e-05,0.00016017940092904052,0.23391331121296435,0.4075261395030908
1491313511,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1491324722,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491324722,44610,35654,45423,35654,3,0.00015999786669511072,0.0046452026269421754,2.4051315762267205,0.008083321949047928
1491332521,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491332525,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491332809,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491332813,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491333613,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1491333962,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1491337024,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491337028,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491337090,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491337094,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491338711,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491338715,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491339178,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491339183,35646,35654,35656,35654,3,5.866588445487394e-05,0.004324843825084094,4.130857738960604,1.8070609849485386e-05
1491393283,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491393284,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491393287,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491393532,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491393535,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491394490,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491394493,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491401789,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491401790,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491401793,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491414866,69,68,9326,68,3,1.5999786669511075e-05,0.001761973410219446,39.536378216068655,0.0
1491480802,35654,35646,35648,35646,3,3.999946667377768e-05,0.0008008970046452026,1.0828050532145472,0.13944748107021443
1491480806,35654,35646,35648,35646,3,3.999946667377768e-05,0.0008008970046452026,1.0828050532145472,0.13944748107021443
1491480818,35654,35646,35648,35646,3,3.999946667377768e-05,0.0008008970046452026,1.0828050532145472,0.13944748107021443
1491480819,35654,35646,35648,35646,3,3.999946667377768e-05,0.0008008970046452026,1.0828050532145472,0.13944748107021443
1491480822,35654,35646,35648,35646,3,3.999946667377768e-05,0.0008008970046452026,1.0828050532145472,0.13944748107021443
1491570475,35622,34458,24,8042,6,9.333208890548126e-05,0.0014416146083613649,0.4628945006115081,0.32171999479685054
1491570475,35622,34458,24,34458,6,0.00011999840002133303,0.0014416146083613649,0.4001658560533544,0.3445171805839641
1491570775,35622,34458,24,8042,6,9.333208890548126e-05,0.0014416146083613649,0.4628945006115081,0.32171999479685054
1491570775,35622,34458,24,34458,6,0.00011999840002133303,0.0014416146083613649,0.4001658560533544,0.3445171805839641
1491570784,35622,34458,24,8042,3,9.333208890548126e-05,0.0014416146083613649,0.4628945006115081,0.32171999479685054
