timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
6640038,3,21,42,21,3,0.001562494131257,2.2368061986373377e-05,-0.58748875723014,0.7215622504799142
6640947,5,31,45,31,3,0.0025728569228631,6.263057356184544e-05,-0.5884018522422286,0.7218687026049828
6640947,5,31,47,31,3,0.0022085253586036,7.605141075366947e-05,-0.5394139837531243,0.705199382869203
6641942,3,29,43,29,3,0.0035381477683752,7.605141075366947e-05,-0.6799708312970761,0.7517385348503745
6642158,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6644138,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6645473,30,40,17,40,3,0.0008751469533242,0.0003086792554119,-0.4743020627706467,0.6823577396159974
6645473,30,40,42,40,3,0.0017352699246171,0.000635252960413,-0.6543697829671195,0.7435632013982045
6645473,30,40,46,40,3,0.0026667568105588,0.0008186710687012,-0.8872387465962926,0.8125248121003479
6646032,30,40,17,40,3,0.0008751469533242,0.0003086792554119,-0.4743020627706467,0.6823577396159974
6646032,30,40,42,40,3,0.0017352699246171,0.000635252960413,-0.6543697829671195,0.7435632013982045
6646032,30,40,46,40,3,0.0026667568105588,0.0008186710687012,-0.8872387465962926,0.8125248121003479
6646145,26,28,46,28,3,0.0019643856505947,3.131528678092273e-05,-0.4001298115789144,0.6554695460974438
6646631,12,37,42,37,3,0.0014798622300847,0.0012078753472641,-0.2373204504264877,0.5937959009641275
6646631,12,37,47,37,3,0.0016075660773509,0.001270505920826,-0.282194550112032,0.6111028315193708
6646752,26,28,46,28,3,0.0019643856505947,3.131528678092273e-05,-0.4001298115789144,0.6554695460974438
6647564,26,28,46,28,3,0.0019643856505947,3.131528678092273e-05,-0.4001298115789144,0.6554695460974438
6648378,32,37,42,37,3,0.0018216578212972,0.0004742029141111,-0.7707885427503381,0.7795838602886604
6648378,32,37,47,37,3,0.0015850301043039,0.0007560404951394,-0.508315403401698,0.6943839153113357
6650279,41,15,43,15,3,0.0011267986523488,0.0008231446810985,-0.6859742928093416,0.7536353402962969
6650839,3,31,46,31,3,0.0019606296550869,7.157779835639481e-05,-0.560062485059441,0.7122815910444976
6651548,41,15,43,15,3,0.0011267986523488,0.0008231446810985,-0.6859742928093416,0.7536353402962969
6651993,12,37,47,37,3,0.0016075660773509,0.001270505920826,-0.282194550112032,0.6111028315193708
6652716,12,37,47,37,3,0.0016075660773509,0.001270505920826,-0.282194550112032,0.6111028315193708
6653216,12,37,47,37,3,0.0016075660773509,0.001270505920826,-0.282194550112032,0.6111028315193708
6653240,21,22,0,22,3,0.0009314868859416,8.947224794549351e-06,-0.2005974351997792,0.5794933181383192
6653780,35,22,0,22,3,0.0008150510251989,8.052502315094415e-05,-0.4531820299918539,0.6747911644264789
6654813,35,22,0,22,3,0.0008150510251989,8.052502315094415e-05,-0.4531820299918539,0.6747911644264789
