timestamp,X,Y,Z,chiamate,p0,p_cappuccio,z,significativo
1201511,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1201577,30,5,30,2,0.0012765691534471,0.0001631765025836,-0.1922185762629454,0.5762145022674631
1201605,34,26,34,4,0.0103643131968683,0.0018881852441819,-1.3752176830978549,0.9154680161490892
1201829,23,34,23,2,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1202109,5,30,5,2,0.0,0.0002680756828159,inf,0.0
1202237,19,35,19,2,1.7854114034226332e-05,0.0028905551886242,26.80097964749945,0.0
1202304,34,23,34,6,0.0110963318722716,0.002222308558996,-1.5248473098153057,0.9363514067094896
1202329,18,35,18,2,0.0,0.0028866700338008,inf,0.0
1202349,24,33,24,2,4.463528508556584e-05,0.0029682582850926,17.722044796091375,0.0
1202349,24,35,24,2,2.6781171051339505e-05,0.0028866700338008,22.091671557239323,0.0
1202368,15,41,15,4,0.0298342245511922,0.0183068495279536,-2.2897239263594438,0.9889813372449452
1202459,35,19,35,4,0.0106856872494844,0.0024049108356968,-1.4248687173008123,0.9229024230591324
1202868,35,18,35,2,0.0106321249073817,0.001860989160418,-1.4861764204369856,0.9313837686210164
1203233,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1203249,24,35,24,2,2.6781171051339505e-05,0.0028866700338008,22.091671557239323,0.0
1203688,12,37,12,6,0.0296110481257643,0.0179999222969035,-2.297474929554292,0.9892041541816284
1204389,37,12,37,2,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1204733,12,37,12,4,0.0296110481257643,0.0179999222969035,-2.297474929554292,0.9892041541816284
1205849,29,24,29,2,0.0004284987368214,0.000167061657407,-0.1500013037716192,0.5596182066811483
1206860,2,26,2,6,0.0,0.0004429076498698,inf,0.0
1207082,4,34,4,6,0.0,0.0007032130230389,inf,0.0
1207190,5,29,5,6,0.0,0.0001243249543494,inf,0.0
1207267,29,5,29,4,0.001026611556968,6.604763199813513e-05,-0.1374535261521534,0.5546638376248159
1207504,34,4,34,4,0.0035172604647425,0.0004312521853995,-0.5186537576365527,0.6979988929572938
1207527,5,29,5,4,0.0,0.0001243249543494,inf,0.0
1207718,26,2,26,4,0.001740776118337,0.0002486499086988,-0.2885819152539028,0.6135493317502703
1207835,4,34,4,4,0.0,0.0007032130230389,inf,0.0
1208112,21,34,21,2,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
1208160,2,26,2,4,0.0,0.0004429076498698,inf,0.0
1208242,34,4,34,2,0.0035172604647425,0.0004312521853995,-0.5186537576365527,0.6979988929572938
1208310,23,34,23,4,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1208374,34,21,34,2,0.0113730706398021,0.0021329499980574,-1.575783074850435,0.9424620978703973
1208391,29,5,29,2,0.001026611556968,6.604763199813513e-05,-0.1374535261521534,0.5546638376248159
1208630,24,35,24,4,2.6781171051339505e-05,0.0028866700338008,22.091671557239323,0.0
1208740,26,2,26,2,0.001740776118337,0.0002486499086988,-0.2885819152539028,0.6135493317502703
1208771,2,26,2,2,0.0,0.0004429076498698,inf,0.0
1209091,4,34,4,2,0.0,0.0007032130230389,inf,0.0
1209122,5,29,5,2,0.0,0.0001243249543494,inf,0.0
1209918,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1210643,24,33,24,4,4.463528508556584e-05,0.0029682582850926,17.722044796091375,0.0
1210683,23,34,23,4,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1210798,29,23,29,6,0.0004820610789241,0.0002292241345817,-0.1367740662665289,0.554395308454968
1210853,24,35,24,4,2.6781171051339505e-05,0.0028866700338008,22.091671557239323,0.0
1211196,33,24,33,4,0.0116051741222471,0.0023194374295815,-1.5265328322705072,0.9365613898794972
1211322,24,33,24,2,4.463528508556584e-05,0.0029682582850926,17.722044796091375,0.0
1211331,35,24,35,4,0.0112927271266481,0.0020979836046466,-1.4869547884316616,0.9314866238301216
