timestamp,A,X,Y,chiamate,p0,p_cappuccio,z,significativo
1510416234,52869,44610,9329,4,0.0003093292089438808,0.0013698630136986301,0.5878182071800612,0.27832716085461984
1510420718,44815,9329,44610,4,0.0002639964800469326,0.010616438356164385,5.254791910948099,7.409596358698423e-08
1510694490,71,68,68,2,1.0666524446340716e-05,0.0003424657534246576,4.039542271695681,2.677780775417471e-05
1510694493,71,68,68,2,1.0666524446340716e-05,0.0003424657534246576,4.039542271695681,2.677780775417471e-05
1511101922,8204,1765,1909,2,0.00019466407114571805,0.0005136986301369864,0.4039377117630512,0.34312926191794224
1511170933,8202,1765,8270,4,0.0030052932627564967,0.0006849315068493152,-0.5174387843112337,0.6975750543017544
1511194309,44815,9329,44610,6,0.0002639964800469326,0.010616438356164385,5.254791910948099,7.409596358698423e-08
1511429745,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1511622565,44815,9329,44610,4,0.0002639964800469326,0.010616438356164385,5.254791910948099,7.409596358698423e-08
1511796821,44815,9329,44610,8,0.0002639964800469326,0.010616438356164385,5.254791910948099,7.409596358698423e-08
1511797015,44815,9329,44610,8,0.0002639964800469326,0.010616438356164385,5.254791910948099,7.409596358698423e-08
1511797830,44815,9329,44610,4,0.0002639964800469326,0.010616438356164385,5.254791910948099,7.409596358698423e-08
1511898544,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1511971838,7637,11,7806,2,3.733283556219249e-05,0.0003424657534246576,1.6297706185674397,0.05157499286606593
1511971841,7637,11,7806,2,3.733283556219249e-05,0.0003424657534246576,1.6297706185674397,0.05157499286606593
1511975894,4723,1765,1786,4,0.006770576392314769,0.007534246575342466,0.04367969176100333,0.48257986369562034
1511985626,1936,8270,1765,8,0.0008826548979346943,0.0061643835616438354,1.9725359417913544,0.024274228751448357
1511985628,1936,8270,1765,4,0.0008826548979346943,0.0061643835616438354,1.9725359417913544,0.024274228751448357
1511986178,1936,8270,1765,8,0.0008826548979346943,0.0061643835616438354,1.9725359417913544,0.024274228751448357
1511986181,1936,8270,1765,4,0.0008826548979346943,0.0061643835616438354,1.9725359417913544,0.024274228751448357
1512040950,54,7806,7996,12,7.999893334755537e-06,0.0010273972602739725,6.557180569945438,2.7417290660025628e-11
1512070450,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1512138405,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1512290772,8213,1765,1786,4,0.006797242703430621,0.0017123287671232876,-0.37644290995819696,0.6467061747685702
1512290772,8213,1765,1848,2,0.0007626564979133613,0.00017123287671232877,-0.13031689167674826,0.5518421417976918
1512291411,34089,1765,1786,4,0.006810575858988547,0.0008561643835616438,-0.29850756591074223,0.6173420987811176
1512291411,34089,1765,1848,2,0.0007653231290249464,0.00017123287671232877,-0.08857694949727686,0.5352909361499245
1512467134,1776,1765,1848,2,0.0007493233423554352,0.0011986301369863017,0.31712139688755075,0.3755757449005218
1512467134,1776,1765,8270,8,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1512503521,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1512503884,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1512504391,46343,1765,1786,4,0.006813242490100132,0.0006849315068493152,-0.182483682991582,0.5723984207735217
1512504918,46343,1765,1786,4,0.006813242490100132,0.0006849315068493152,-0.182483682991582,0.5723984207735217
1512591139,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1512591248,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1512669282,7654,11,7811,8,4.533272889694804e-05,0.0006849315068493152,3.849444958583205,5.919289074951539e-05
1512812112,46636,1765,1848,2,0.0007653231290249464,0.00017123287671232877,-0.03038164303004488,0.5121186575812418
1512991783,118,9329,44610,4,0.0003626618311755843,0.003424657534246575,1.5425041134001445,0.06147556956783562
1512991797,118,9329,44610,4,0.0003626618311755843,0.003424657534246575,1.5425041134001445,0.06147556956783562
1512991939,118,9329,44610,4,0.0003626618311755843,0.003424657534246575,1.5425041134001445,0.06147556956783562
1512991950,118,9329,44610,4,0.0003626618311755843,0.003424657534246575,1.5425041134001445,0.06147556956783562
1513003522,1898,7811,11,6,0.00028532952893961413,0.0005136986301369864,0.033120857753193206,0.4867891048958902
1513006026,4715,1765,1786,4,0.006818575752323302,0.0003424657534246576,-0.2360882334356333,0.5933178978765415
1513015942,9098,8270,1773,8,0.003431954240610125,0.0006849315068493152,-0.14853815676933507,0.5590409624067683
1513095289,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1513095926,4723,1765,1786,4,0.006770576392314769,0.007534246575342466,0.04367969176100333,0.48257986369562034
1513373305,43850,7811,11,2,0.00029332942227436966,0.00017123287671232877,-0.02016667325629799,0.5080447933174679
1513595979,7638,11,7811,4,3.999946667377768e-05,0.0005136986301369864,2.4143041289755898,0.007882648458957253
1513597874,7807,11,7811,12,4.533272889694804e-05,0.0010273972602739725,1.4365799667614056,0.0754186896440352
1513619933,4704,1765,1786,4,0.006813242490100132,0.0013698630136986301,-0.35634873973018155,0.6392102936477213
1513620455,4694,1765,1786,4,0.006762576498980014,0.003595890410958904,-0.4033997551607609,0.6566729165787737
1513768345,4723,1765,1786,12,0.006770576392314769,0.007534246575342466,0.04367969176100333,0.48257986369562034
1513883416,7638,11,7811,2,3.999946667377768e-05,0.0005136986301369864,2.4143041289755898,0.007882648458957253
1513969666,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1514028901,1898,7811,7656,4,5.3332622231703584e-05,0.0003424657534246576,0.09698143307495148,0.46137056959827427
1514036921,1776,1765,8270,2,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1514037091,1776,1765,8270,2,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1514037693,1776,1765,8270,6,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1514055521,8224,8270,1773,8,0.003431954240610125,0.0006849315068493152,-0.11505716148879624,0.5458000927431508
1514143527,1854,1765,8270,4,0.002997293369421741,0.0011986301369863017,-0.19741871116541795,0.5782500558220476
1514653030,4710,1765,1909,2,0.00019733070225730324,0.0003424657534246576,0.09299515939172792,0.4629537034024357
