A,B,X,Y,Z,chiamate,evento,p0,p_cappuccio,significativo,timestamp,z
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505305548,278.75949530549155
4694.0,4688.0,1765,1765,,3,4B,0.00974653671284383,0.0005377307761247536,0.8361184167277356,1505305631,-0.9786293203847
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505305721,278.75949530549155
8034.0,8034.0,7955,7955,,3,4B,0.00011199850668657751,0.000238991456055446,0.4665269418555709,1505305827,0.08400320480503302
7526.0,7716.0,7514,7514,,3,4B,0.00024533006226583646,0.000119495728027723,0.596834224497336,1505315446,-0.2451612860864165
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505320174,278.75949530549155
7516.0,7526.0,7514,7514,,3,4B,0.002471967040439461,0.000119495728027723,0.9237368331264776,1505329065,-1.4306647035923639
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505329251,278.75949530549155
4691.0,4688.0,1765,1765,,3,4B,0.00978920281062919,0.000358487184083169,0.7145356548458357,1505329288,-0.5666842986633245
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505330934,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505331192,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505331243,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505331891,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505332001,278.75949530549155
7716.0,7526.0,7514,7514,,3,4B,0.002471967040439461,0.000238991456055446,0.6685734480896433,1505332725,-0.4359774317417864
7716.0,7526.0,7514,7514,,3,4B,0.002471967040439461,0.000238991456055446,0.6685734480896433,1505332737,-0.4359774317417864
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505334394,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505335619,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505380871,278.75949530549155
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391555,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391556,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391559,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391560,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391563,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391567,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391569,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391573,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391575,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391579,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391583,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391584,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391587,-1.0964957625690992
43867.0,7517.0,7514,7514,,3,4B,0.0025039666137784827,0.000836470096194061,0.8635690616397929,1505391595,-1.0964957625690992
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505394702,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505396100,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505396488,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505396492,278.75949530549155
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398482,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398482,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398487,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398487,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398491,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398491,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398495,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398495,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398496,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398496,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398500,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398500,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398509,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398509,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398511,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398511,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398514,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398514,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398516,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398516,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398531,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398531,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398535,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398535,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398536,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398536,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398538,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398538,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398565,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398565,54.98013552506154
43867.0,7526.0,7514,7514,,3,4B,0.0024799669337742165,0.000955965824221784,0.8430236609699409,1505398570,-1.0069627439600537
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505398570,54.98013552506154
7716.0,7526.0,7514,7514,,3,4B,0.002471967040439461,0.000238991456055446,0.6685734480896433,1505398618,-0.4359774317417864
7716.0,43867.0,7514,7514,,3,4B,0.002767963093825416,0.0001792435920415845,0.6835741656931047,1505398618,-0.4777169639382661
7716.0,7526.0,7514,7514,,3,4B,0.002471967040439461,0.000238991456055446,0.6685734480896433,1505398630,-0.4359774317417864
7716.0,43867.0,7514,7514,,3,4B,0.002767963093825416,0.0001792435920415845,0.6835741656931047,1505398630,-0.4777169639382661
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400672,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400673,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400680,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400685,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400694,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400710,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400718,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505400725,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505402242,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505402248,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505402259,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505402264,54.98013552506154
43867.0,43867.0,7514,7514,,3,4B,0.0004613271823042358,0.03638644918444167,0.0,1505402268,54.98013552506154
43867.0,7516.0,7514,7514,,3,4B,0.0024266343115425127,0.000119495728027723,0.9383452044289656,1505402697,-1.5410295628697397
43867.0,7516.0,7514,7514,,3,4B,0.0024266343115425127,0.000119495728027723,0.9383452044289656,1505402702,-1.5410295628697397
7760.0,7754.0,11,11,,3,4B,4.2666097785362863e-05,5.97478640138615e-05,0.4935689241754001,1505478772,0.016121014745023827
7754.0,7757.0,11,11,,3,4B,0.00040799456007253236,5.97478640138615e-05,0.5291613382169449,1505480414,-0.07316185090542318
33556.0,7757.0,11,11,,3,4B,0.00040799456007253236,0.000119495728027723,0.511396892767839,1505480678,-0.028571660542713907
33556.0,7757.0,11,11,,3,4B,0.00040799456007253236,0.000119495728027723,0.511396892767839,1505480679,-0.028571660542713907
8069.0,8058.0,7955,7955,,3,4B,2.933294222743697e-05,0.000119495728027723,0.4466148772545872,1505500971,0.13421855422770412
8069.0,8058.0,7955,7955,,3,4B,2.933294222743697e-05,0.000119495728027723,0.4466148772545872,1505500972,0.13421855422770412
1898.0,8039.0,7955,7955,,6,4B,0.00015733123558352556,0.000238991456055446,0.4557817411959773,1505504783,0.11106666530007353
1898.0,8039.0,7955,7955,,3,4B,0.00015733123558352556,0.000238991456055446,0.4557817411959773,1505504821,0.11106666530007353
8039.0,8039.0,7955,7955,,3,4B,0.00014133144891401452,5.97478640138615e-05,0.522730735779839,1505504959,-0.057008369058917964
1898.0,8039.0,7955,7955,,3,4B,0.00015733123558352556,0.000238991456055446,0.4557817411959773,1505505121,0.11106666530007353
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505545779,0.7589718733858565
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505545781,0.7589718733858565
7808.0,7808.0,11,11,,3,4B,0.0003093292089438808,0.000716974368166338,0.3867984632878514,1505557928,0.28767317378501434
7808.0,7808.0,11,11,,3,4B,0.0003093292089438808,0.000716974368166338,0.3867984632878514,1505557929,0.28767317378501434
7808.0,7808.0,11,11,,3,4B,0.0003093292089438808,0.000716974368166338,0.3867984632878514,1505558997,0.28767317378501434
7808.0,7808.0,11,11,,3,4B,0.0003093292089438808,0.000716974368166338,0.3867984632878514,1505558999,0.28767317378501434
8076.0,8035.0,7955,7955,,3,4B,7.199904001279984e-05,0.000119495728027723,0.4933007448791694,1505676289,0.016793331602780275
8076.0,8035.0,7955,7955,,3,4B,7.199904001279984e-05,0.000119495728027723,0.4933007448791694,1505676294,0.016793331602780275
8035.0,8035.0,7955,7955,,3,4B,5.866588445487394e-05,0.000238991456055446,0.44785342533879147,1505676411,0.13108653763016567
8035.0,8035.0,7955,7955,,3,4B,5.866588445487394e-05,0.000238991456055446,0.44785342533879147,1505677441,0.13108653763016567
8035.0,8035.0,7955,7955,,3,4B,5.866588445487394e-05,0.000238991456055446,0.44785342533879147,1505679114,0.13108653763016567
8063.0,8072.0,7955,7955,,3,4B,5.06659911201184e-05,0.000119495728027723,0.4730160581446621,1505680872,0.06769036882740638
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505682008,0.4444329158403926
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505682012,0.4444329158403926
8063.0,8072.0,7955,7955,,3,4B,5.06659911201184e-05,0.000119495728027723,0.4730160581446621,1505682311,0.06769036882740638
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505682418,0.4444329158403926
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505682423,0.4444329158403926
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505682822,0.4444329158403926
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505682826,0.4444329158403926
8072.0,8031.0,7955,7955,,3,4B,0.0008026559645871389,0.000119495728027723,0.5460509181624733,1505728838,-0.11569008605275945
8072.0,8031.0,7955,7955,,3,4B,0.0008026559645871389,0.000119495728027723,0.5460509181624733,1505728841,-0.11569008605275945
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505734349,0.4444329158403926
8072.0,8072.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000477982912110892,0.3283648100047896,1505734353,0.4444329158403926
54.0,8102.0,7806,7806,,3,4B,5.333262223170358e-06,0.000119495728027723,0.1842258051904042,1505737057,0.8993775173596904
1898.0,8102.0,7806,7806,,3,4B,1.5999786669511075e-05,5.97478640138615e-05,0.455382864838174,1505737814,0.11207274237497614
8102.0,8102.0,7806,7806,,3,4B,1.0666524446340716e-05,5.97478640138615e-05,0.4830475858686994,1505737894,0.04250619698484403
8102.0,54.0,7806,7806,,3,4B,0.0008826548979346943,0.000119495728027723,0.5289723804351425,1505739863,-0.07268694288703552
8102.0,54.0,7806,7806,,3,4B,0.0008826548979346943,0.000119495728027723,0.5289723804351425,1505739864,-0.07268694288703552
54.0,8102.0,7806,7806,,3,4B,5.333262223170358e-06,0.000119495728027723,0.1842258051904042,1505741977,0.8993775173596904
8076.0,8076.0,7955,7955,,3,4B,0.0,5.97478640138615e-05,0.0,1505743531,inf
8076.0,8074.0,7955,7955,,3,4B,2.1333048892681432e-05,0.000238991456055446,0.4437865620061484,1505753941,0.14137573294382047
8076.0,8074.0,7955,7955,,3,4B,2.1333048892681432e-05,0.000238991456055446,0.4437865620061484,1505753947,0.14137573294382047
8076.0,8074.0,7955,7955,,3,4B,2.1333048892681432e-05,0.000238991456055446,0.4437865620061484,1505754030,0.14137573294382047
8076.0,8074.0,7955,7955,,3,4B,2.1333048892681432e-05,0.000238991456055446,0.4437865620061484,1505754031,0.14137573294382047
8641.0,8522.0,8520,8520,,3,4B,0.0031092918761083184,5.97478640138615e-05,0.621663537575218,1505755666,-0.30985276410047435
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505755863,0.7589718733858565
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505755888,0.7589718733858565
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505774057,0.7589718733858565
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505774165,0.7589718733858565
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505774168,0.7589718733858565
8522.0,8522.0,8520,8520,,3,4B,0.0026772976360315195,0.003823863296887136,0.2239346911394444,1505774798,0.7589718733858565
7654.0,7654.0,11,11,,3,4B,0.00343462087172171,0.009201171058134672,3.248104266373453e-05,1505839635,3.994021076001109
8591.0,8591.0,8520,8520,,3,4B,0.000207997226703644,5.97478640138615e-05,0.5375332988921038,1505847926,-0.09422125325983613
7802.0,7802.0,11,11,,3,4B,0.0006586578845615391,0.000477982912110892,0.5478922719623488,1505866356,-0.12033793321202298
7802.0,7802.0,11,11,,3,4B,0.0006586578845615391,0.000477982912110892,0.5478922719623488,1505866357,-0.12033793321202298
44576.0,44576.0,35165,35165,,3,4B,2.1333048892681432e-05,0.000119495728027723,0.4706550711455929,1505922985,0.07362328547180341
8035.0,8034.0,7955,7955,,3,4B,0.0001253316622445034,5.97478640138615e-05,0.513010898361683,1505927831,-0.032619269363370416
8035.0,8075.0,7955,7955,,3,4B,1.5999786669511075e-05,5.97478640138615e-05,0.475721161041438,1505927831,0.06089563961924499
8034.0,8034.0,7955,7955,,3,4B,0.00011199850668657751,0.000238991456055446,0.4665269418555709,1505927848,0.08400320480503302
8034.0,8075.0,7955,7955,,3,4B,1.5999786669511075e-05,5.97478640138615e-05,0.4694866877312914,1505927848,0.07656025822149695
7808.0,7808.0,11,11,,3,4B,0.0003093292089438808,0.000716974368166338,0.3867984632878514,1505928137,0.28767317378501434
7808.0,7808.0,11,11,,3,4B,0.0003093292089438808,0.000716974368166338,0.3867984632878514,1505928140,0.28767317378501434
8075.0,8034.0,7955,7955,,3,4B,0.0001279982933560886,5.97478640138615e-05,0.5063675408413887,1505929250,-0.015961735667527004
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505933756,278.75949530549155
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505940924,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505949095,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952085,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952142,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952189,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952229,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952242,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952269,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952323,0.4345765344658693
7981.0,7981.0,2073,2073,,3,4B,5.06659911201184e-05,0.000597478640138615,0.33193491533578423,1505952335,0.4345765344658693
7972.0,7972.0,2053,2053,,6,4B,7.733230223597019e-05,0.0002987393200693075,0.4391383850325116,1505988068,0.15315407891599847
7972.0,7972.0,2053,2053,,6,4B,7.733230223597019e-05,0.0002987393200693075,0.4391383850325116,1505988252,0.15315407891599847
45098.0,7972.0,2053,2053,,3,4B,9.333208890548126e-05,5.97478640138615e-05,0.5084356521895378,1505988274,-0.021146620243549696
52818.0,7972.0,2053,2053,,3,4B,9.333208890548126e-05,5.97478640138615e-05,0.5024021945255857,1505988277,-0.0060214451061920546
8039.0,8040.0,7955,7955,,3,4B,0.0004906601245316728,0.0001792435920415845,0.5464949435757223,1505989027,-0.1168106388999281
8039.0,8040.0,7955,7955,,3,4B,0.0004906601245316728,0.0001792435920415845,0.5464949435757223,1505989028,-0.1168106388999281
8039.0,8040.0,7955,7955,,3,4B,0.0004906601245316728,0.0001792435920415845,0.5464949435757223,1505989029,-0.1168106388999281
8040.0,8040.0,7955,7955,,3,4B,0.0003519953067292436,0.0012547051442910915,0.25467997541983234,1505989860,0.6598346405773549
8040.0,8040.0,7955,7955,,3,4B,0.0003519953067292436,0.0012547051442910915,0.25467997541983234,1505989871,0.6598346405773549
8040.0,8040.0,7955,7955,,3,4B,0.0003519953067292436,0.0012547051442910915,0.25467997541983234,1505989924,0.6598346405773549
8040.0,8040.0,7955,7955,,3,4B,0.0003519953067292436,0.0012547051442910915,0.25467997541983234,1505990040,0.6598346405773549
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505993144,278.75949530549155
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1505993389,278.75949530549155
70.0,70.0,68,68,,3,4B,0.0011413181157584565,0.000358487184083169,0.6883884617441469,1506009793,-0.4912875608685001
8074.0,8035.0,7955,7955,,3,4B,8.266556445914054e-05,0.000119495728027723,0.4948895697058987,1506014419,0.01281029943184258
8074.0,8074.0,7955,7955,,3,4B,2.1333048892681432e-05,0.000119495728027723,0.4732078365072856,1506014419,0.06720855701758183
8074.0,8035.0,7955,7955,,3,4B,8.266556445914054e-05,0.000119495728027723,0.4948895697058987,1506016028,0.01281029943184258
8074.0,8074.0,7955,7955,,3,4B,2.1333048892681432e-05,0.000119495728027723,0.4732078365072856,1506016028,0.06720855701758183
1898.0,8035.0,7955,7955,,3,4B,7.733230223597019e-05,0.0001792435920415845,0.4216401714978589,1506016204,0.19769929287966748
1898.0,8074.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000119495728027723,0.36974351996576427,1506016204,0.33253271615116525
7975.0,7975.0,2053,2053,,6,4B,5.333262223170358e-06,0.000119495728027723,0.4559912131460994,1506016251,0.11053836388427636
1898.0,8035.0,7955,7955,,3,4B,7.733230223597019e-05,0.0001792435920415845,0.4216401714978589,1506016366,0.19769929287966748
1898.0,8074.0,7955,7955,,3,4B,2.3999680004266612e-05,0.000119495728027723,0.36974351996576427,1506016366,0.33253271615116525
8035.0,8074.0,7955,7955,,3,4B,2.3999680004266612e-05,5.97478640138615e-05,0.4837957881224682,1506016447,0.04062911080554581
8031.0,8034.0,7955,7955,,3,4B,0.00012266503113291823,0.000119495728027723,0.5019872825148566,1506020347,-0.004981399143029207
8031.0,8034.0,7955,7955,,3,4B,0.00012266503113291823,0.000119495728027723,0.5019872825148566,1506020348,-0.004981399143029207
1898.0,8034.0,7955,7955,,3,4B,0.00011199850668657751,0.000238991456055446,0.4188983864748931,1506020399,0.2047124752934227
8040.0,8034.0,7955,7955,,3,4B,0.00012266503113291823,0.000119495728027723,0.5015653732334587,1506020989,-0.0039238188760661215
8040.0,8034.0,7955,7955,,3,4B,0.00012266503113291823,0.000119495728027723,0.5015653732334587,1506020994,-0.0039238188760661215
8034.0,8034.0,7955,7955,,3,4B,0.00011199850668657751,0.000238991456055446,0.4665269418555709,1506021169,0.08400320480503302
1898.0,8034.0,7955,7955,,3,4B,0.00011199850668657751,0.000238991456055446,0.4188983864748931,1506021220,0.2047124752934227
8034.0,8034.0,7955,7955,,3,4B,0.00011199850668657751,0.000238991456055446,0.4665269418555709,1506021253,0.08400320480503302
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1506024454,278.75949530549155
33560.0,33560.0,11,11,,3,4B,1.0666524446340716e-05,5.97478640138615e-05,0.4820199261461772,1506025516,0.045084630195651586
7808.0,7638.0,11,11,,3,4B,0.0027652964627138303,0.000238991456055446,0.7247473519607962,1506025682,-0.5970031222057409
7808.0,33560.0,11,11,,3,4B,1.5999786669511075e-05,0.000238991456055446,0.24452405471895045,1506025682,0.6918236073251032
7808.0,7638.0,11,11,,3,4B,0.0027652964627138303,0.000238991456055446,0.7247473519607962,1506025684,-0.5970031222057409
7808.0,33560.0,11,11,,3,4B,1.5999786669511075e-05,0.000238991456055446,0.24452405471895045,1506025684,0.6918236073251032
7808.0,7638.0,11,11,,3,4B,0.0027652964627138303,0.000238991456055446,0.7247473519607962,1506026261,-0.5970031222057409
7808.0,33560.0,11,11,,3,4B,1.5999786669511075e-05,0.000238991456055446,0.24452405471895045,1506026261,0.6918236073251032
7808.0,7638.0,11,11,,3,4B,0.0027652964627138303,0.000238991456055446,0.7247473519607962,1506026263,-0.5970031222057409
7808.0,33560.0,11,11,,3,4B,1.5999786669511075e-05,0.000238991456055446,0.24452405471895045,1506026263,0.6918236073251032
4688.0,4688.0,1765,1765,,3,4B,0.0011573179024279676,0.15743562167652506,0.0,1506026793,278.75949530549155
33560.0,7638.0,11,11,,3,4B,0.002770629724937001,0.000119495728027723,0.5601342070183464,1506027153,-0.15130948692264146
33560.0,7638.0,11,11,,3,4B,0.002770629724937001,0.000119495728027723,0.5601342070183464,1506027156,-0.15130948692264146
7638.0,7808.0,11,11,,3,4B,0.0004053279289609472,5.97478640138615e-05,0.7100061333129148,1506028338,-0.5534026373777045
7808.0,7758.0,11,11,,3,4B,0.0004693270756389915,0.000119495728027723,0.5794315479987665,1506031297,-0.2004394561501951
7808.0,7758.0,11,11,,3,4B,0.0004693270756389915,0.000119495728027723,0.5794315479987665,1506031300,-0.2004394561501951
7638.0,7758.0,11,11,,3,4B,0.00044799402674631004,0.000238991456055446,0.6248946445806829,1506031396,-0.3183615367513617
7758.0,7758.0,11,11,,3,4B,0.00038932814229143616,0.000358487184083169,0.5083669851528555,1506031760,-0.020974459331216697
46372.0,7758.0,11,11,,3,4B,0.00045866055119265077,5.97478640138615e-05,0.5323624569666053,1506032027,-0.08120982504948769
7758.0,7758.0,11,11,,3,4B,0.00038932814229143616,0.000358487184083169,0.5083669851528555,1506032492,-0.020974459331216697
7667.0,7758.0,11,11,,3,4B,0.0004746603378621618,0.000119495728027723,0.5494140343972972,1506032506,-0.12418104342661082
7667.0,7758.0,11,11,,3,4B,0.0004746603378621618,0.000119495728027723,0.5494140343972972,1506032507,-0.12418104342661082
33562.0,7667.0,11,11,,3,4B,0.00013333155557925894,5.97478640138615e-05,0.5050847822049276,1506032927,-0.012746003957412743
7667.0,7667.0,11,11,,3,4B,0.00013333155557925894,0.000119495728027723,0.5036407063910516,1506033164,-0.009126024253642713
46372.0,7667.0,11,11,,3,4B,0.00013333155557925894,5.97478640138615e-05,0.5110809007723129,1506033474,-0.027779271592165828
7758.0,7667.0,11,11,,3,4B,0.00011733176890974788,5.97478640138615e-05,0.5284313168704642,1506033756,-0.07132717691449009
7667.0,7667.0,11,11,,3,4B,0.00013333155557925894,0.000119495728027723,0.5036407063910516,1506033996,-0.009126024253642713
